departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
CUNDINAMARCA,LA PENA,7.322875915921838,790.8705989195585,2847134156.1104107
ANTIOQUIA,LA PINTADA,4.546043463718169,50.006478100899855,180023321.16323948
HUILA,LA PLATA,5.178238531898413,7775.642979498656,27992314726.19516
NORTE DE SANTANDER,LA PLAYA,10.628455134246229,850.2764107396983,3060995078.6629143
VICHADA,LA PRIMAVERA,8.915883934108578,1203.644331104658,4333119591.976769
CASANARE,LA SALINA,5.30473658327119,355.4173510791697,1279502463.885011
CAUCA,LA SIERRA,12.545985236775243,1041.3167746523452,3748740388.7484426
QUINDIO,LA TEBAIDA,9.15553403169504,10872.196662637862,39139907985.49631
NARINO,LA TOLA,5.377554395735132,252.7450565995512,909882203.7583843
NARINO,LA UNION,8.64575458551564,2468.362934164715,8886106562.992975
SUCRE,LA UNION,5.1397586976520895,385.4819023239067,1387734848.366064
VALLE DEL CAUCA,LA UNION,9.817373362090162,408.40273186295076,1470249834.7066226
CAUCA,LA VEGA,2.3519923998542756,1270.0758959213088,4572273225.316711
CUNDINAMARCA,LA VEGA,5.3618169644926335,1528.1178348804006,5501224205.569443
BOYACA,LA VICTORIA,11.115545386241152,172.29095348673786,620247432.5522562
VALLE DEL CAUCA,LA VICTORIA,10.15933290288217,995.6146244824527,3584212648.1368294
RISARALDA,LA VIRGINIA,11.852879187968638,248.9104629473414,896077666.6104289
NORTE DE SANTANDER,LABATECA,7.979253273803934,1962.8963053557677,7066426699.280764
BOYACA,LABRANZAGRANDE,6.11462632401872,238.47042663673008,858493535.8922282
SANTANDER,LEBRIJA,14.203060843390334,1107.838745784446,3988219484.8240056
NARINO,LEIVA,9.703267407261436,58.21960444356861,209590575.996847
META,LEJANIAS,9.954813675072781,696.8369572550947,2508613046.118341
TOLIMA,LERIDA,7.618154320072236,1142.7231480108353,4113803332.839007
AMAZONAS,LETICIA,5.145908416932074,1384.249364154728,4983297710.957021
TOLIMA,LIBANO,6.96684026080003,14282.022534640062,51415281124.70422
ANTIOQUIA,LIBORINA,7.6703299531860285,475.56045709753374,1712017645.5511215
NARINO,LINARES,9.783199844711095,4196.99273338106,15109173840.171816
CHOCO,LLORO,5.1254759374702505,379.28521937279857,1365426789.742075
CAUCA,LOPEZ DE MICAY,5.16234275880385,1982.3396193806784,7136422629.770442
CORDOBA,LORICA,11.952624292293812,59954.36345014576,215835708420.52475
NARINO,LOS ANDES,6.850237563550209,7432.507756451977,26757027923.227116
CORDOBA,LOS CORDOBAS,9.040911817841652,36778.42927497984,132402345389.92743
SUCRE,LOS PALMITOS,4.87819247928145,180.49312173341366,649775238.2402892
NORTE DE SANTANDER,LOS PATIOS,9.872969856186891,276.44315597323293,995195361.5036385
NORTE DE SANTANDER,LOURDES,8.777694749702954,1268.3768913320769,4566156808.795476
ATLANTICO,LURUACO,16.14305987138359,936.2974725402481,3370670901.144893
ANTIOQUIA,MACEO,14.03392537934778,1824.4102993152114,6567877077.534761
BOLIVAR,MAGANGUE,6.117412018384061,183.52236055152184,660680497.9854786
NARINO,MAGUI,6.933426201830645,1026.1470778709356,3694129480.335368
BOLIVAR,MAHATES,11.845010491185972,3553.5031473557915,12792611330.48085
SANTANDER,MALAGA,9.725372087469351,92.39103483095883,332607725.3914518
NARINO,MALLAMA,4.408302424479507,149.8822824323032,539576216.7562916
CESAR,MANAURE BALCON DEL CESAR,7.835130867218188,1896.1016698668016,6825966011.520485
CASANARE,MANI,6.627268981104849,1855.6353147093578,6680287132.953688
CALDAS,MANIZALES,14.30136865671469,22424.546053728634,80728365793.42308
CUNDINAMARCA,MANTA,8.900980765479114,275.9304037298525,993349453.427469
CALDAS,MANZANARES,6.200728652869226,2945.3461101128823,10603245996.406376
META,MAPIRIPAN,7.968252353418139,10039.997965306855,36143992675.104675
BOLIVAR,MARGARITA,7.037482933733157,105.56224400599736,380024078.4215905
BOLIVAR,MARIA LA BAJA,7.978197673753234,3989.098836876617,14360755812.755821
BOYACA,MARIPI,6.555741973824331,419.56748632475717,1510442950.7691257
CALDAS,MARMATO,5.452744742145299,1254.1312906934188,4514872646.496308
CALDAS,MARQUETALIA,6.079848786178221,1945.5516115770308,7003985801.677311
RISARALDA,MARSELLA,7.047993761820329,8041.760882236996,28950339176.053185
CALDAS,MARULANDA,5.990351562636823,131.7877343780101,474435843.76083636
SANTANDER,MATANZA,11.31832084728163,3791.637483839346,13649894941.821644
ANTIOQUIA,MEDELLIN,6.125091540458181,862.1678852348934,3103804386.845617
CUNDINAMARCA,MEDINA,11.347893785412445,1134.7893785412446,4085241762.7484803
CHOCO,MEDIO ATRATO,13.858992472814403,13415.504713684342,48295816969.26363
CHOCO,MEDIO BAUDO,4.8588090194011,6501.086467958672,23403911284.65122
CHOCO,MEDIO SAN JUAN,6.00381229299041,648.4117276429643,2334282219.5146713
TOLIMA,MELGAR,5.151647995096974,87.57801591664857,315280857.29993486
CAUCA,MERCADERES,8.108508823177061,1232.4933411229133,4436976028.042488
META,MESETAS,12.662827390903596,6141.471284588244,22109296624.517677
CAQUETA,MILAN,5.151290072469941,6562.743552326704,23625876788.376133
BOYACA,MIRAFLORES,5.161010841458948,286.4361017009716,1031169966.1234978
GUAVIARE,MIRAFLORES,5.659167175329962,3225.7252899380783,11612611043.777082
CAUCA,MIRANDA,13.724514615280597,1880.2585022934418,6768930608.256391
RISARALDA,MISTRATO,7.437589974556076,1209.352129862818,4353667667.506145
VAUPES,MITU,4.112585136435599,246.75510818613594,888318389.4700893
PUTUMAYO,MOCOA,4.320222177897549,5231.789057433933,18834440606.762157
SANTANDER,MOGOTES,8.940051767181819,643.6837272370909,2317261418.0535274
CORDOBA,MOMIL,5.112224723564779,127.80561808911948,460100225.1208301
BOYACA,MONIQUIRA,7.072232550755416,4632.312320744797,16676324354.68127
CORDOBA,MONITOS,4.049592758351786,5807.116015476462,20905617655.715263
ANTIOQUIA,MONTEBELLO,10.037238691256176,903.3514822130559,3252065335.967001
BOLIVAR,MONTECRISTO,8.026693156446898,1436.7780750039947,5172401070.01438
CORDOBA,MONTELIBANO,6.043910659336447,326.3711756041681,1174936232.1750052
QUINDIO,MONTENEGRO,13.827957241388763,34293.33395864413,123456002251.11887
CORDOBA,MONTERIA,5.657837176819925,8622.543857473565,31041157886.904835
CASANARE,MONTERREY,16.263772903230794,1382.4206967746175,4976714508.388622
BOLIVAR,MORALES,6.084769220385336,1058.7498443470486,3811499439.6493745
CAQUETA,MORELIA,5.0565816057441,45.5092344516969,163833244.02610883
SUCRE,MORROA,10.143800894177623,689.7784608040783,2483202458.894682
NARINO,MOSQUERA,5.2272264431121265,533.1770971974369,1919437549.9107728
ANTIOQUIA,MURINDO,5.147301321792162,1518.4538899286879,5466434003.743276
ANTIOQUIA,MUTATA,7.07772694076491,1061.6590411147365,3821972548.0130515
BOYACA,MUZO,7.981401128820506,446.95846321394833,1609050467.570214
ANTIOQUIA,NARINO,3.3187496655330775,915.9749076871294,3297509667.673666
CUNDINAMARCA,NARINO,5.077799880575201,126.94499701438002,457001989.2517681
HUILA,NATAGA,6.0896892986336075,1998.6360278115499,7195089700.12158
TOLIMA,NATAGAIMA,4.003899108921471,276.2690385155815,994568538.6560932
ANTIOQUIA,NECHI,4.4420902663378365,621.8926372872971,2238813494.2342696
ANTIOQUIA,NECOCLI,10.117491639271122,27711.809599963606,99762514559.86897
CALDAS,NEIRA,6.294070893289239,5085.609281777704,18308193414.399734
HUILA,NEIVA,9.45535171402469,14419.411363887653,51909880909.99555
CUNDINAMARCA,NIMAIMA,7.217096035105207,295.9009374393135,1065243374.7815287
CUNDINAMARCA,NOCAIMA,9.78977430329862,146.84661454947928,528647812.37812537
CALDAS,NORCASIA,11.687119857592714,1344.018783623162,4838467621.043384
BOLIVAR,NOROSI,5.038208126381621,151.14624379144863,544126477.649215
CHOCO,NOVITA,9.369449760616973,10718.650526145817,38587141894.12494
CASANARE,NUNCHIA,5.350776106804892,2188.4674276832006,7878482739.659523
CHOCO,NUQUI,4.300521868380396,3612.4383694395324,13004778129.982317
VALLE DEL CAUCA,OBANDO,3.440769716179014,1417.5971230657537,5103349643.036714
SANTANDER,OCAMONTE,5.545493492671312,255.09270066288036,918333722.3863692
NORTE DE SANTANDER,OCANA,7.9776667223560835,941.3646732380179,3388912823.6568646
ANTIOQUIA,OLAYA,7.203156993777405,547.4399315270828,1970783753.4974978
NARINO,OLAYA HERRERA,6.688632264327881,7457.824974725587,26848169909.01211
SANTANDER,ONZAGA,8.928309557317199,258.92097716219877,932115517.7839155
HUILA,OPORAPA,4.131332988605021,2726.679772479314,9816047180.925531
PUTUMAYO,ORITO,5.161934935859298,9807.676378132666,35307634961.277596
CASANARE,OROCUE,5.176657271021257,538.3723561862107,1938140482.2703586
TOLIMA,ORTEGA,7.167844876454813,8415.04988495795,30294179585.84862
BOYACA,OTANCHE,9.909340158545957,1575.5850852088072,5672106306.751706
SUCRE,OVEJAS,6.229270461303841,2404.498398063283,8656194233.027817
CUNDINAMARCA,PACHO,15.382626908817777,3922.569861748533,14121251502.29472
CALDAS,PACORA,11.99655231218618,26632.34613305332,95876446078.99194
CAUCA,PADILLA,11.139110103311701,222.78220206623402,802015927.4384425
BOYACA,PAEZ,5.266558387424636,131.6639596856159,473990254.8682173
CAUCA,PAEZ,5.161135563161518,2354.097153069232,8474749751.049233
HUILA,PAICOL,6.229753224431028,549.4642343948167,1978071243.82134
CESAR,PAILITAS,8.010018964243962,873.8930689990161,3146015048.396458
CUNDINAMARCA,PAIME,8.931727501573846,696.67474512276,2508029082.441936
HUILA,PALERMO,6.009638880680791,3478.078502194008,12521082607.898428
CALDAS,PALESTINA,12.911084620935167,7178.563049239953,25842826977.263832
HUILA,PALESTINA,3.6677430476591493,4445.304573762889,16003096465.546402
SANTANDER,PALMAS DEL SOCORRO,7.988642459672295,2372.626810522672,8541456517.8816185
VALLE DEL CAUCA,PALMIRA,9.886534048471828,1760.000791308955,6336002848.712238
SUCRE,PALMITO,12.490614427839384,1324.0051293509748,4766418465.663509
TOLIMA,PALOCABILDO,7.814971797107516,3766.8164062058227,13560539062.340961
NORTE DE SANTANDER,PAMPLONITA,5.121241488443719,358.4869041910603,1290552855.0878172
CUNDINAMARCA,PANDI,13.957178124919066,251.2292062485432,904425142.4947555
SANTANDER,PARAMO,11.702671769899277,10824.971387156831,38969896993.764595
CUNDINAMARCA,PARATEBUENO,9.968113320521823,219.2984930514801,789474574.9853283
CAUCA,PATIA,4.751824572790596,5040.735506816264,18146647824.53855
BOYACA,PAUNA,7.020241694272837,842.4290033127404,3032744411.925865
BOYACA,PAYA,3.47311187929781,135.4513632926146,487624907.8534125
CASANARE,PAZ DE ARIPORO,18.15480449648979,3630.9608992979574,13071459237.472647
CESAR,PELAYA,7.69629485104247,654.18506233861,2355066224.418996
CALDAS,PENSILVANIA,9.408530634129189,959.6701246811773,3454812448.852238
ANTIOQUIA,PEQUE,2.768664104367369,246.41110528869586,887079979.0393051
RISARALDA,PEREIRA,14.569881955185586,26504.0722646781,95414660152.84117
CAUCA,PIAMONTE,5.728328421417444,2216.863099088551,7980707156.718783
SANTANDER,PIEDECUESTA,11.68958968407094,841.6504572531077,3029941646.1111875
TOLIMA,PIEDRAS,4.556369775167784,72.90191640268455,262446899.04966438
CAUCA,PIENDAMO - TUNIA,8.907040902912378,213.76898166989707,769568334.0116295
QUINDIO,PIJAO,5.2686559157125465,12512.004068634156,45043214647.08296
SANTANDER,PINCHOTE,14.549927909283983,3928.4805355066756,14142529927.824032
BOLIVAR,PINILLOS,2.8065142173311646,443.429246338324,1596345286.8179662
ATLANTICO,PIOJO,19.137483560727276,287.06225341090914,1033424112.2792729
BOYACA,PISBA,2.8278487503231284,164.01522751874145,590454819.0674692
HUILA,PITAL,3.136339388339893,3061.0672430197355,11019842074.871048
HUILA,PITALITO,11.59287793210209,30367.543743141425,109323157475.30913
TOLIMA,PLANADAS,7.135333377175931,3639.0200223597244,13100472080.495007
CORDOBA,PLANETA RICA,6.083542349364241,5213.595793405155,18768944856.258556
ATLANTICO,PONEDERA,18.070817139825188,388.52256850624156,1398681246.6224694
CAUCA,POPAYAN,5.614486220032207,102.18364920458616,367861137.1365102
CASANARE,PORE,15.758675490076033,1449.798145086995,5219273322.313182
VALLE DEL CAUCA,PRADERA,7.882173900731157,118.23260851096735,425637390.6394825
TOLIMA,PRADO,3.968651747984891,436.551692278338,1571586092.2020168
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,6.0600659590460015,16.968184685328804,61085464.8671837
CESAR,PUEBLO BELLO,7.884643690329909,13608.895009509424,48992022034.233925
CORDOBA,PUEBLO NUEVO,4.959616654504727,652.1895900673717,2347882524.242538
RISARALDA,PUEBLO RICO,8.205497569494897,1053.5858879231448,3792909196.523321
ANTIOQUIA,PUEBLORRICO,8.07311926168859,2462.3013748150197,8864284949.33407
MAGDALENA,PUEBLOVIEJO,6.45710716255296,135.59925041361217,488157301.48900384
SANTANDER,PUENTE NACIONAL,7.933703934625282,1713.6800498790608,6169248179.564618
PUTUMAYO,PUERTO ASIS,6.804999434349664,2592.7047844872222,9333737224.154
ANTIOQUIA,PUERTO BERRIO,5.99112481083755,143.7869954601012,517633183.6563643
BOYACA,PUERTO BOYACA,6.348552465853585,2707.657626686554,9747567456.071594
PUTUMAYO,PUERTO CAICEDO,5.167704237298425,1436.621777968962,5171838400.688264
VICHADA,PUERTO CARRENO,4.263560663189707,216.37570365687762,778952533.1647594
META,PUERTO CONCORDIA,8.111578041070134,21138.77237502877,76099580550.10358
CORDOBA,PUERTO ESCONDIDO,12.073684393559988,23809.305624100296,85713500246.76106
META,PUERTO GAITAN,10.030777497385559,2387.325044377763,8594370159.759947
PUTUMAYO,PUERTO GUZMAN,7.1867268110863325,16486.351304632048,59350864696.67538
PUTUMAYO,PUERTO LEGUIZAMO,9.571644476695464,20933.18647053298,75359471293.91873
CORDOBA,PUERTO LIBERTADOR,7.977255438816385,1994.3138597040963,7179529894.934747
META,PUERTO LLERAS,16.778846858800968,13423.077487040775,48323078953.34679
META,PUERTO LOPEZ,12.928992855201273,6671.360313283856,24016897127.82188
ANTIOQUIA,PUERTO NARE,6.0211281302178135,180.6338439065344,650281838.0635239
AMAZONAS,PUERTO NARINO,4.238237083199111,3115.104256151347,11214375322.14485
SANTANDER,PUERTO PARRA,11.851995198400735,402.967836745625,1450684212.28425
CAQUETA,PUERTO RICO,5.669034864317311,6802.841837180773,24490230613.850784
META,PUERTO RICO,14.962455274408962,10174.469586598094,36628090511.753136
ARAUCA,PUERTO RONDON,22.556737241023498,7894.858034358224,28421488923.689606
CUNDINAMARCA,PUERTO SALGAR,6.096091602715447,2438.4366410861785,8778371907.910242
NORTE DE SANTANDER,PUERTO SANTANDER,9.978425278063398,289.37433306383855,1041747599.0298188
CAUCA,PUERTO TEJADA,12.042193515054034,740.5949011758231,2666141644.232963
ANTIOQUIA,PUERTO TRIUNFO,9.060971240772144,1244.0713513580154,4478656864.888855
SANTANDER,PUERTO WILCHES,8.025063768648831,10785.685705064028,38828468538.2305
CUNDINAMARCA,PULI,4.227635268409905,63.41452902614858,228292304.49413487
TOLIMA,PURIFICACION,12.436160838454738,13878.755495715488,49963519784.57576
CORDOBA,PURISIMA DE LA CONCEPCION,3.3282960754276636,296.2183507130621,1066386062.5670235
CUNDINAMARCA,QUEBRADANEGRA,5.355622280748287,246.3586249144212,886891049.6919163
CUNDINAMARCA,QUETAME,6.056470029903477,399.72702197362946,1439017279.105066
CHOCO,QUIBDO,7.130305099893054,22118.206419868253,79625543111.52571
QUINDIO,QUIMBAYA,11.339940455433826,56665.90925461194,203997273316.603
RISARALDA,QUINCHIA,9.950666653190956,5877.460765373769,21158858755.34557
BOYACA,QUIPAMA,9.919884475321162,1686.3803608045976,6070969298.896551
CUNDINAMARCA,QUIPILE,7.10501077902067,4135.11627339003,14886418584.204107
CASANARE,RECETOR,3.349660881626708,33.496608816267084,120587791.7385615
BOLIVAR,REGIDOR,12.673948675650577,1394.1343543215635,5018883675.557629
ANTIOQUIA,REMEDIOS,10.027334294571974,2316.314222046126,8338731199.366054
ATLANTICO,REPELON,17.971420659713946,3863.8554418384983,13909879590.618593
META,RESTREPO,16.228976137827715,324.5795227565543,1168486281.9235957
ANTIOQUIA,RETIRO,2.93753487973995,192.40853462296673,692670724.6426803
CUNDINAMARCA,RICAURTE,7.840876160061168,191.31737830549247,688742561.8997729
NARINO,RICAURTE,9.686230469549237,1724.1490235797642,6206936484.887151
CESAR,RIO DE ORO,4.213788898670681,322.3548507483071,1160477462.6939056
CHOCO,RIO IRO,2.987311748168695,115.01150230449475,414041408.29618114
CHOCO,RIO QUITO,3.3241120589540243,299.1700853058622,1077012307.101104
VALLE DEL CAUCA,RIOFRIO,8.208154883897949,33021.40709792145,118877065552.51723
LA GUAJIRA,RIOHACHA,5.157599831392787,319.7711895463528,1151176282.36687
CALDAS,RIOSUCIO,10.115730068126382,6180.711071625219,22250559857.850792
CHOCO,RIOSUCIO,7.501632978871003,22504.898936613008,81017636171.80682
CALDAS,RISARALDA,13.713029225820154,24066.36629131437,86638918648.73174
HUILA,RIVERA,5.302721648131508,2399.481545779507,8638133564.806225
NARINO,ROBERTO PAYAN,6.686991974568798,5148.983820417974,18536341753.504707
VALLE DEL CAUCA,ROLDANILLO,16.978267349895805,2122.283418736976,7640220307.453113
TOLIMA,RONCESVALLES,4.2940836073521105,12.882250822056331,46376102.95940279
BOYACA,RONDON,2.5453101372131797,76.35930411639539,274893494.81902343
CAUCA,ROSAS,7.682918029025737,38.414590145128685,138292524.52246326
TOLIMA,ROVIRA,6.4158358553134,16430.955625457616,59151440251.64742
SANTANDER,SABANA DE TORRES,12.607721472046974,2401.7709404249485,8646375385.529814
ATLANTICO,SABANAGRANDE,8.462370430519691,42.311852152598455,152322667.74935445
CASANARE,SABANALARGA,8.44968535196586,411.9221609083357,1482919779.2700083
ANTIOQUIA,SABANALARGA,4.2747222538630885,192.36250142383898,692505005.1258203
ANTIOQUIA,SABANETA,3.0535647383879274,24.42851790710342,87942664.46557231
CASANARE,SACAMA,7.904857097721333,23.714571293164,85372456.6553904
HUILA,SALADOBLANCO,5.091120773648386,1781.8922707769352,6414812174.796967
CALDAS,SALAMINA,7.127843402630356,14498.033480950144,52192920531.42052
NORTE DE SANTANDER,SALAZAR,6.040981161960728,227.1408916897234,817707210.0830042
TOLIMA,SALDANA,6.338755814626317,1236.0573838521318,4449806581.867675
QUINDIO,SALENTO,9.605205138317789,4610.498466392539,16597794479.01314
ANTIOQUIA,SALGAR,11.601749330300482,2668.4023459691107,9606248445.4888
CALDAS,SAMANA,7.013405877886957,2390.168723183875,8604607403.46195
NARINO,SAMANIEGO,7.853197010963786,4482.604853858129,16137377473.889265
SUCRE,SAMPUES,4.1345871840028,35.1439910640238,126518367.83048569
HUILA,SAN AGUSTIN,4.544178589397294,2840.111618373309,10224401826.143911
CESAR,SAN ALBERTO,10.929343248596014,1082.0049816110054,3895217933.799619
SANTANDER,SAN ANDRES,9.663515154000235,86.97163638600212,313097890.98960763
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SAN ANDRES,14.27082503589471,85.62495021536826,308249820.7753258
ANTIOQUIA,SAN ANDRES DE CUERQUIA,6.377434826943517,1792.0591863711284,6451413070.936063
NARINO,SAN ANDRES DE TUMACO,8.305838700362411,65443.36428789551,235596111436.42383
CORDOBA,SAN ANTERO,5.364502521520935,987.068463959852,3553446470.255467
TOLIMA,SAN ANTONIO,6.074265732752349,151.85664331880872,546683915.9477115
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,6.900043982909644,48.300307880367505,173881108.36932302
SANTANDER,SAN BENITO,6.027863173341143,60.27863173341143,217003074.24028116
SUCRE,SAN BENITO ABAD,3.4256616018485087,472.7413010550942,1701868683.7983391
NARINO,SAN BERNARDO,8.05845906162049,241.7537718486147,870313578.6550128
CUNDINAMARCA,SAN BERNARDO,13.946530666656269,470.6954099996491,1694503475.9987366
CORDOBA,SAN BERNARDO DEL VIENTO,6.810806845841084,7491.887530425192,26970795109.53069
NORTE DE SANTANDER,SAN CALIXTO,7.179665428800638,1076.9498143200956,3877019331.552344
ANTIOQUIA,SAN CARLOS,3.412420632815972,72.3433174156986,260435942.69651496
CORDOBA,SAN CARLOS,5.197682540437121,1247.4438097049092,4490797714.937673
META,SAN CARLOS DE GUAROA,19.59629154498723,1410.9329912390806,5079358768.4606905
NORTE DE SANTANDER,SAN CAYETANO,6.965503628586902,306.4821596578237,1103335774.7681653
CUNDINAMARCA,SAN CAYETANO,5.395242053573025,193.14966551791426,695338795.8644913
CESAR,SAN DIEGO,11.128464100141608,5452.9474090693875,19630610672.64979
BOLIVAR,SAN ESTANISLAO,9.913021571487167,1605.909494580921,5781274180.491316
BOLIVAR,SAN FERNANDO,3.448913931416362,93.12067614824177,335234434.13367033
ANTIOQUIA,SAN FRANCISCO,5.17086750855761,460.2072082616273,1656745949.7418582
CUNDINAMARCA,SAN FRANCISCO,9.58639845438285,1366.061779749556,4917822407.098402
SANTANDER,SAN GIL,7.083215195496445,963.3172665875165,3467942159.7150598
BOLIVAR,SAN JACINTO,4.190337753074447,2514.2026518446683,9051129546.640806
BOLIVAR,SAN JACINTO DEL CAUCA,7.09963620332401,127.79345165983219,460056425.9753959
ANTIOQUIA,SAN JERONIMO,14.224470356384524,2887.567482346058,10395242936.44581
CALDAS,SAN JOSE,14.091941674086275,13126.643669411365,47255917209.88092
NORTE DE SANTANDER,SAN JOSE DE CUCUTA,6.987216643594753,1013.1464133212392,3647327087.956461
BOYACA,SAN JOSE DE PARE,8.291278953930085,248.73836861790255,895458127.0244492
SUCRE,SAN JOSE DE TOLUVIEJO,3.995207039324943,167.79869565164762,604075304.3459314
CORDOBA,SAN JOSE DE URE,9.940866606861466,1630.3021235252804,5869087644.6910095
CAQUETA,SAN JOSE DEL FRAGUA,9.618500586615404,9281.853066083866,33414671037.90192
GUAVIARE,SAN JOSE DEL GUAVIARE,10.191904484760986,28914.433023266916,104091958883.7609
CHOCO,SAN JOSE DEL PALMAR,13.880326535349482,2408.236653883135,8669651953.979288
META,SAN JUAN DE ARAMA,17.508221376065,6127.87748162275,22060358933.8419
CUNDINAMARCA,SAN JUAN DE RIOSECO,5.863564784739063,351.8138870843438,1266529993.5036376
ANTIOQUIA,SAN JUAN DE URABA,6.23797641417595,46847.202870461384,168649930333.66098
LA GUAJIRA,SAN JUAN DEL CESAR,5.1133705140396515,1155.6217361729612,4160238250.22266
BOLIVAR,SAN JUAN NEPOMUCENO,9.848289013229474,3870.377582199183,13933359295.917059
TOLIMA,SAN LUIS,3.58336395716948,430.0036748603376,1548013229.4972153
ANTIOQUIA,SAN LUIS,5.130741039105108,66.6996335083664,240118680.63011906
BOYACA,SAN LUIS DE GACENO,6.846157410713767,540.8464354463875,1947047167.606995
CASANARE,SAN LUIS DE PALENQUE,13.92025375325365,1670.430450390438,6013549621.405577
SUCRE,SAN LUIS DE SINCE,4.325169218155635,10.812923045389088,38926522.96340072
SUCRE,SAN MARCOS,7.078570061439484,771.5641366969037,2777630892.1088533
META,SAN MARTIN,11.952304584442137,5414.393976752288,19491818316.30824
CESAR,SAN MARTIN,11.90021042918788,357.00631287563635,1285222726.3522909
BOLIVAR,SAN MARTIN DE LOBA,4.858899797740969,160.343693325452,577237295.9716272
BOYACA,SAN MATEO,9.893696068194009,250.40944748599034,901474010.9495652
PUTUMAYO,SAN MIGUEL,5.1915329729664155,2595.7664864832077,9344759351.339546
SANTANDER,SAN MIGUEL,9.305042396275105,186.1008479255021,669963052.5318075
SUCRE,SAN ONOFRE,9.418781285415195,2053.2943202205124,7391859552.793844
NARINO,SAN PABLO,6.030489842094716,3618.896954241039,13028029035.26774
BOLIVAR,SAN PABLO,5.370105290574363,4881.425709132096,17573132552.875546
BOYACA,SAN PABLO DE BORBUR,5.144574727050245,463.0117254345221,1666842211.5642793
VALLE DEL CAUCA,SAN PEDRO,5.197243763556205,301.4401382862599,1085184497.8305357
SUCRE,SAN PEDRO,2.764944727695197,35.94428146003756,129399413.25613521
ANTIOQUIA,SAN PEDRO DE URABA,7.974209033731796,4800.473838306541,17281705817.90355
CORDOBA,SAN PELAYO,7.947564510817141,1947.1533051501997,7009751898.540718
ANTIOQUIA,SAN RAFAEL,5.156131417281204,363.50726491832484,1308626153.7059693
ANTIOQUIA,SAN ROQUE,4.218006603370736,400.71062732021994,1442558258.3527918
TOLIMA,SAN SEBASTIAN DE MARIQUITA,9.817723539078264,1885.0029195030265,6786010510.210896
CAQUETA,SAN VICENTE DEL CAGUAN,6.176104198400624,23395.082703541564,84222297732.74962
MAGDALENA,SAN ZENON,9.926689731095365,178.68041515971657,643249494.5749797
NARINO,SANDONA,11.5509576152605,25215.740474113674,90776665706.80922
ANTIOQUIA,SANTA BARBARA,7.138718242618193,1998.841107933094,7195827988.559138
NARINO,SANTA BARBARA,11.453782564729988,1042.294213390429,3752259168.2055445
BOLIVAR,SANTA CATALINA,8.387737868483155,209.69344671207887,754896408.163484
BOLIVAR,SANTA CRUZ DE MOMPOX,5.108835626803691,306.5301376082214,1103508495.389597
ANTIOQUIA,SANTA FE DE ANTIOQUIA,4.226801273492828,109.89683311081353,395628599.1989287
SANTANDER,SANTA HELENA DEL OPON,6.243141394687824,418.2904734440842,1505845704.3987033
TOLIMA,SANTA ISABEL,9.923739851847188,7586.699116737175,27312116820.25383
ATLANTICO,SANTA LUCIA,18.60432659576793,316.2735521280548,1138584787.6609974
BOYACA,SANTA MARIA,11.26199014227199,416.69363526406363,1500097086.950629
HUILA,SANTA MARIA,6.0485081008850194,8241.092287455838,29667932234.84102
MAGDALENA,SANTA MARTA,7.042392234864618,4507.131030313356,16225671709.128082
BOLIVAR,SANTA ROSA,14.471085994129158,1461.579685407045,5261686867.465362
CAUCA,SANTA ROSA,8.68704043127207,2910.1585444761436,10476570760.114117
RISARALDA,SANTA ROSA DE CABAL,8.062129312224448,14431.211468881762,51952361287.97434
ANTIOQUIA,SANTA ROSA DE OSOS,6.545392610508445,248.65946527321586,895174074.9835771
BOLIVAR,SANTA ROSA DEL SUR,12.031997938148296,18047.996907222445,64972788866.0008
VICHADA,SANTA ROSALIA,5.634573791075768,552.1882315254253,1987877633.491531
BOYACA,SANTANA,7.087700256988217,361.47271310639906,1301301767.1830366
CAUCA,SANTANDER DE QUILICHAO,8.179878875168685,2077.689234292846,7479681243.454245
NORTE DE SANTANDER,SANTIAGO,6.072330332754332,710.4626489322568,2557665536.1561246
VALLE DEL CAUCA,SANTIAGO DE CALI,4.339444162697609,134.52276904362586,484281968.5570531
SUCRE,SANTIAGO DE TOLU,4.329723261798081,220.81588635170215,794937190.8661277
ANTIOQUIA,SANTO DOMINGO,4.6849864892068265,557.5133922156124,2007048211.9762046
ATLANTICO,SANTO TOMAS,5.965641819925752,29.828209099628758,107381552.75866354
RISARALDA,SANTUARIO,10.088515206119682,2891.3684580739014,10408926449.066044
ARAUCA,SARAVENA,21.381303665631805,85525.21466252721,307890772785.09796
NORTE DE SANTANDER,SARDINATA,5.2190866191693495,7880.820794945717,28370954861.80458
CUNDINAMARCA,SASAIMA,14.151531468113179,11632.558866789033,41877211920.44051
BOYACA,SATIVANORTE,4.201407026438304,6.3021105396574555,22687597.942766838
ANTIOQUIA,SEGOVIA,5.167288585397893,800.9297307366734,2883347030.6520243
VALLE DEL CAUCA,SEVILLA,16.51211556327185,71414.89981115074,257093639320.14267
CUNDINAMARCA,SILVANIA,7.889693401031215,236.69080203093645,852086887.3113713
SANTANDER,SIMACOTA,8.988759757316748,898.8759757316748,3235953512.634029
