departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
CUNDINAMARCA,GUADUAS,0.5282778529104835,25.88561479261369,331335869.3454552
META,GUAMAL,0.6359906525897313,305.27551324307103,3907526569.511309
CAUCA,GUAPI,0.5265623728721899,34.75311660956453,444839892.602426
SANTANDER,GUAPOTA,0.42567366179804894,100.8846578461376,1291323620.4305613
SUCRE,GUARANDA,0.4237039616889613,16.100750544180528,206089606.96551076
RISARALDA,GUATICA,0.4308152879516041,0.4308152879516041,5514435.685780533
NORTE DE SANTANDER,HACARI,0.613825096366621,229.57058604111623,2938503501.3262877
SANTANDER,HATO,0.6081649827440044,48.65319861952035,622760942.3298606
ANTIOQUIA,HELICONIA,0.8255129897890416,1.485923381620275,19019819.28473952
ANTIOQUIA,HISPANIA,0.5305074383845716,1.5915223151537148,20371485.63396755
HUILA,HOBO,0.6097416282713077,66.18745374885046,847199407.9852859
TOLIMA,IBAGUE,0.6740509709588811,146.94311166903609,1880871829.3636618
GUAINIA,INIRIDA,0.5088187551524175,45.284869208565155,579646325.8696339
CAUCA,INZA,0.49789013055607345,27.732480271973294,354975747.48125815
NARINO,IPIALES,0.5301295958963795,4.241036767171036,54285270.619789265
HUILA,IQUIRA,0.6789103232948293,135.91784672362482,1739748438.0623977
HUILA,ISNOS,0.6012772332754037,11.724906048870373,150078797.42554078
CHOCO,ISTMINA,0.5229178715867947,72.68558415056447,930375477.1272252
ANTIOQUIA,ITUANGO,0.6029951315939011,138.68888026659724,1775217667.4124448
VALLE DEL CAUCA,JAMUNDI,0.6035058617093358,157.21327697528199,2012329945.2836094
CUNDINAMARCA,JERUSALEN,0.5216185773540564,23.472835980932537,300452300.55593646
CHOCO,JURADO,0.5111490042894178,84.33958570775394,1079546697.0592504
SANTANDER,LA BELLEZA,0.5260082542553262,548.1006009340499,7015687691.955838
RISARALDA,LA CELIA,0.6076965164631909,24.61170891675923,315029874.13451815
NORTE DE SANTANDER,LA ESPERANZA,0.7266529547588237,526.8233922001472,6743339420.161883
CESAR,LA GLORIA,0.5360816394388616,21.443265577554463,274473799.3926971
CESAR,LA JAGUA DE IBIRICO,0.5302979368185297,632.1151406876874,8091073800.802399
LA GUAJIRA,LA JAGUA DEL PILAR,0.5391706472852151,19.410143302267745,248449834.26902714
META,LA MACARENA,0.33853537264520944,57.551013349685604,736652970.8759757
CALDAS,LA MERCED,0.605772083970502,10.903897511469035,139569888.14680365
